"","header","link","desc","date","author"
"374","Russia Steps Up Attacks Amid Reports of Rifts in Moscow","/2022/03/30/world/europe/ukraine-russia-war.html?searchResultPosition=4","Despite claims of de-escalation, Russian forces turned their fury on Chernihiv and the suburbs of Kyiv. U.S. officials say they believe Vladimir Putin’s aides are misleading him about the war.",2022-03-30,"Anton Troianovski, Megan Specia and Julian E. Barnes"
"375","What is the Wagner Group?","/2022/03/31/world/europe/wagner-group-russia-ukraine.html?searchResultPosition=5","The private Russian military force, which has close ties to President Vladimir Putin and has been used in war zones across the world, is expanding its presence in Ukraine.",2022-03-31,"Victoria Kim"
"376","U.S. intelligence suggests that Putin’s advisers misinformed him on Ukraine.","/2022/03/30/world/europe/putin-advisers-ukraine.html?searchResultPosition=6","One American official said that there “is now persistent tension” between the Russian president and his Defense Ministry.",2022-03-30,"Julian E. Barnes, Lara Jakes and John Ismay"
"377","Buses sent to evacuate people from Mariupol are held up by Russian forces, a Ukrainian official says.","/live/2022/03/31/world/ukraine-russia-war-news/buses-sent-to-evacuate-people-from-mariupol-are-held-up-by-russian-forces-a-ukrainian-official-says?searchResultPosition=7",NA,2022-03-31,"Alyssa Lukpat"
"378","Syrian Mercenaries Deploy to Russia en Route to Ukrainian Battlefields","/2022/03/31/world/middleeast/syrian-mercenaries-ukraine-russia.html?searchResultPosition=8","A first contingent has arrived in Russia for military training including members of a Syrian unit that worked with Russian officers in Syria, backing President Bashar al-Assad.",2022-03-31,"Ben Hubbard, Hwaida Saad and Asmaa al-Omar"
"379","A new satellite image shows food lines in Mariupol, as Russian forces push deeper into the city.","/2022/03/30/world/europe/mariupol-food-lines-russia.html?searchResultPosition=9","The city has been under siege for weeks and is suffering from severe food and water shortages.",2022-03-30,"Haley Willis and Sarah Kerr"
"380","More Mixed Signals From Russia as Ukraine War Enters Sixth Week","/2022/03/31/world/europe/ukraine-russia-war.html?searchResultPosition=10","Moscow appeared to adjust its position on humanitarian access to Mariupol, but there was little evidence to support Russian claims of a military pullback near Kyiv.",2022-03-31,"Megan Specia, Anton Troianovski and Steven Erlanger"
"381","War in Ukraine Compounds Hunger in East Africa","/2022/04/01/world/africa/food-crisis-africa-drought-ukraine.html?searchResultPosition=1","The conflict has driven up the cost of food in a region that depends heavily on crops from Russia and Ukraine and is facing what could be its worst drought in four decades.",2022-04-01,"Abdi Latif Dahir"
"382","With Ukraine Invasion, Hungary’s Leader Softens His Embrace of Russia","/2022/04/02/world/europe/hungary-orban-russia-ukraine.html?searchResultPosition=2","Facing an election on Sunday, Viktor Orban plays neutral peacemaker while campaigning against the “gender insanity” that he says is creeping in from the West.",2022-04-02,"Andrew Higgins and Benjamin Novak"
"383","Russia in Broad Retreat From Kyiv, Seeking to Regroup From Battering","/2022/04/02/world/europe/ukraine-russia-kyiv.html?searchResultPosition=3","A short drive from Kyiv in any direction turned up scenes of incinerated Russian vehicles, charred engine parts and chunks of armor. Attention is now shifting to the east, where Moscow says it is redirecting its forces.",2022-04-02,"Andrew E. Kramer and Neil MacFarquhar"
"384","Mariupol Mass Evacuation Falters as Red Cross Judges It Too Dangerous","/live/2022/04/01/world/ukraine-russia-war/mariupol-ukraine-evacuation-red-cross?searchResultPosition=4","Thousands are reported to have escaped the besieged city, and new signs emerged that Russian forces were retreating from areas outside of Kyiv, Ukraine’s capital.",2022-04-01,"Megan Specia, Anton Troianovski, Matthew Mpoke Bigg and Julian E. Barnes"
"385","Shaken at First, Many Russians Now Rally Behind Putin’s Invasion","/2022/04/01/world/europe/russia-putin-support-ukraine.html?searchResultPosition=5","Polls and interviews show many Russians now accept the Kremlin’s assertion that their country is under siege from the West. Opponents are leaving the country or keeping quiet.",2022-04-01,"Anton Troianovski, Ivan Nechepurenko and Valeriya Safronova"
"386","Pope Francis alludes to Putin’s bringing ‘dark shadows of war’ to Ukraine.","/live/2022/04/02/world/ukraine-russia-war/pope-francis-putin-ukraine?searchResultPosition=6","The pope also said in response to a reporter’s question on a papal flight to Malta that a possible visit to Kyiv was “on the table.”",2022-04-02,"Jason Horowitz"
"387","Refuse to cooperate with the Kremlin’s war, Zelensky tells Ukrainians and Russians.","/2022/04/01/world/europe/zelensky-russian-military-speech-video.html?searchResultPosition=7","President Volodymyr Zelensky of Ukraine threatened retribution for people who collaborate with occupying forces and accused retreating Russians of planting mines and even booby-trapping corpses.",2022-04-01,"Richard Pérez-Pena"
"388","A Ukrainian photojournalist who went missing near Kyiv is found dead.","/2022/04/02/world/europe/ukraine-photojournalist-maks-levin-dead.html?searchResultPosition=8","Maks Levin, 40, was a prominent freelancer who had spent years covering the conflict in Ukraine.",2022-04-02,"Megan Specia"
"389","For Putin, Invasion Is the Latest in a Long String of Failures in Ukraine","/2022/04/02/world/europe/putin-ukraine-failure.html?searchResultPosition=9","Beginning in 2004, the Russian leader’s repeated efforts to subjugate his neighbor have been defeated, frustrating his imperial ambitions.",2022-04-02,"Neil MacFarquhar"
"390","Pope Blames a ‘Potentate’ for Casting ‘Dark Shadows of War’ on Ukraine","/2022/04/02/world/europe/pope-francis-russia-putin-ukraine.html?searchResultPosition=10","Francis’ remarks during a trip to Malta were the closest he has come to pinning the war in Ukraine on President Vladimir V. Putin of Russia.",2022-04-02,"Jason Horowitz"
"391","Reports of atrocities emerge from Ukraine as Russia repositions its forces.","/live/2022/04/03/world/ukraine-russia-war/ukraine-russia-war?searchResultPosition=1","As outrage grew, world leaders promised new sanctions, and it appeared that Russia’s gas industry, which Europe depends on heavily, may no longer be off the table.",2022-04-03,"Carlotta Gall, Andrew E. Kramer and Natalie Kitroeff"
"392","Images of Russian Atrocities Push West Toward Tougher Sanctions","/2022/04/04/world/europe/biden-putin-ukraine-war.html?searchResultPosition=2","President Biden called for Vladimir Putin to face trial for war crimes, and European officials will meet to consider possibly banning some Russian energy imports.",2022-04-04,"Anton Troianovski and Matina Stevis-Gridneff"
"393","‘Sitting at Home and Trembling’: A Town Emerges After a Russian Retreat","/2022/04/04/world/europe/ukraine-nova-basan-russia.html?searchResultPosition=3","A local official said he was detained and interrogated by the Russians, and described what he called mock executions.",2022-04-04,"Carlotta Gall"
"394","‘This Is True Barbarity’: Life and Death Under Russian Occupation","/2022/04/03/world/europe/ukraine-war-russia-trostyanets.html?searchResultPosition=4","The town of Trostyanets was occupied by Russian forces for a month before the Ukrainian military liberated it. Residents described weeks of hunger and horror.",2022-04-03,"Thomas Gibbons-Neff, Natalia Yermak and Tyler Hicks"
"395","In a Kyiv Suburb,‘They Shot Everyone They Saw’","/2022/04/03/world/europe/ukraine-russia-war-civilian-deaths.html?searchResultPosition=5","With Russian forces retreating, Ukrainians in Bucha are finding scores of bodies in yards and on the roads amid mounting evidence of intentional and indiscriminate killings of civilians.",2022-04-03,"Carlotta Gall and Andrew E. Kramer"
"396","Bristling Against the West, China Rallies Domestic Sympathy for Russia","/2022/04/04/world/asia/china-russia-ukraine.html?searchResultPosition=6","China’s Communist Party is mounting an ideological campaign aimed at officials and students. The message: The country will not turn its back on Russia.",2022-04-04,"Chris Buckley"
"397","Russia strikes infrastructure on Ukraine’s southern coastline.","/live/2022/04/03/world/ukraine-russia-war/russia-strikes-infrastructure-on-ukraines-southern-coastline?searchResultPosition=7","Troops are in retreat from the capital, Kyiv, but they are still battering the coastline.",2022-04-03,"Jane Arraf and Ivan Nechepurenko"
"398","Atrocities in Bucha could complicate Russia-Ukraine talks.","/2022/04/04/world/europe/russia-ukraine-peace-talks.html?searchResultPosition=8","It was unclear what effect the killing of civilians outside Kyiv, the Ukrainian capital, would have on negotiations.",2022-04-04,"Ivan Nechepurenko"
"399","How to Avoid Sharing Misinformation on Ukraine","/interactive/2022/04/04/world/europe/ukraine-misinformation.html?searchResultPosition=9","Uncritically sharing posts about Ukraine can make you an accidental conduit for war propaganda. Here's what to watch for.",2022-04-04,"Daniel Victor"
"400","Zelensky blasts Merkel and Sarkozy for denying Ukraine NATO membership.","/2022/04/04/world/europe/zelensky-nato-merkel-sarkozy.html?searchResultPosition=10","In a video address, he said that NATO’s decision in 2008 not to give Ukraine a path to membership helped lead to atrocities by Russian forces.",2022-04-04,"Steven Erlanger"
"401","Up-Close Ukraine Atrocity Photographs Touch a Global Nerve","/2022/04/05/world/europe/russia-ukraine-war-atrocities.html?searchResultPosition=1","The apparent execution of Ukrainian civilians by retreating Russian forces, their bodies strewn in streets and yards, has focused attention on what constitutes crimes in war.",2022-04-05,"Rick Gladstone"
"402","Civilians Flee Eastern Ukraine as Signs Point to Stepped-Up Russian Attack","/2022/04/06/world/europe/ukraine-civilians-moscow-war.html?searchResultPosition=2","Alarmed by reports of atrocities near Kyiv, many residents of Ukraine’s east, now suffering the brunt of Russian force, are getting out while they can.",2022-04-06,"Megan Specia, Cora Engelbrecht and Eric Schmitt"
"403","More Russians Consider Costs of War in Ukraine as Casualties Mount","/2022/04/06/world/europe/russia-ukraine-war-casualties.html?searchResultPosition=3","Many Russians have been in the dark about their country’s losses. As news of more Russian deaths arrives, the reactions range from anger at the Kremlin to parroting the state’s messaging that blames “Nazis’’ in Ukraine.",2022-04-06,"Anton Troianovski, Ivan Nechepurenko and Valeriya Safronova"
"404","Traces of Lives Cut Short: Bread on a Park Bench, Blood Pooled Nearby","/2022/04/06/world/europe/ukraine-kharkiv-death.html?searchResultPosition=4","The violence of war is often random. Those who suffer most are the civilians caught in the middle. Two recent deaths in Kharkiv, Ukraine, are a testament to that.",2022-04-06,"Thomas Gibbons-Neff and Natalia Yermak"
"405","Zelensky Accuses Russia of Atrocities and Criticizes U.N.’s Inaction","/2022/04/05/world/europe/zelensky-un-security-council.html?searchResultPosition=5","In a blistering address to the United Nations Security Council, Ukraine’s president asked what use the body was if it would not intervene to stop a war of aggression.",2022-04-05,"Richard Pérez-Pena"
"406","The End of the (Pipe)line? Germany Scrambles to Wean Itself Off Russian Gas","/2022/04/06/world/europe/germany-gas-russia-ukraine.html?searchResultPosition=6","Dangerously dependent on Russian gas, Germany is still refusing to cut off President Putin, whose war it is effectively subsidizing to the tune of some $220 million a day.",2022-04-06,"Katrin Bennhold"
"407","Some Ukrainian Refugees Are Returning Home, Despite the Risks","/2022/04/05/world/europe/ukraine-refugee-war-return.html?searchResultPosition=7","A growing number of families, convinced the war could last for years, have decided that facing danger at home is better than life as a refugee.",2022-04-05,"Jane Arraf"
